map_version,unit_id,tcp,source_sha256,unit_node_path,parent_unit,kind,div_type,div_paths_present,head,n_sp,n_chars_candidate,trailer_text,act_heads,text_first160,text_last160,old_id,old_id_aliases,deep_id,work_key(work_id),witness_key(edition_id),title_deep,author_deep,genre_deep,play_type_deep,year_deep,metadata_repaired,edition_id_corrected,deep_id_corrected,year_corrected,edition_correction_source,edition_record_states,edition_id_effective,deep_id_effective,year_effective,edition_effective_basis,metadata_added_from,tcp_header_date_raw,tcp_source_publication_date_raw,edition_status,match_method,match_score,candidates,identity_status,relation,inclusion_status,witness_role,witness_selection,witness_selection_status,year_effective_raw,reason
unit_map-2026-09-08.v16,A17961.1,A17961,6a6cc245018a574d9afd305fe73f31216afcabe4c83d4fd2ec7da6ee7252999c,/*/*[2]/*/*[1]/*[2],,group_text,,part;poem,The first of Iealousie. Dialogue.,75,131069,,part:The first of Iealousie. Dialogue. | part:2. Feminine Honour. | part:3. Separation of Lovers. | part:4. Incommunicabilitie of Love.,"NOW that the winter's gone, the earth hath lost",A wounded heart like mine.,A17961.1,,5126.01,496,1023,Coelum Britannicum (The British Heaven),"Carew, Thomas",masque,Occasional;Nonprofessional,1640,False,,,,,,1023,5126.01,1640,original DEEP row,,1640,1640.,ok,manual,1.0,,confirmed_manual,appendix,excluded_proposed,,,,1640,"OVERRIDE: Carew's Poems ('The first of Iealousie. Dialogue' etc.) - lyric poems, not the masque"
unit_map-2026-09-08.v16,A17961.2,A17961,6a6cc245018a574d9afd305fe73f31216afcabe4c83d4fd2ec7da6ee7252999c,/*/*[2]/*/*[2]/*[2],,group_text,,text,THE DESCRIPTION OF THE SCAENE.,37,52587,,,"THe first thing that presented it selfe to the sight, was a rich Ornament, that enclosed the Scaene; in the upper part of which, were great branches of Foliage "," passeth away overthwart the Scaene; leaving behind it nothing but a Serene Sky After which, the Masquers dance their last dance, and the Curtaine was let fall.",A17961.1,,5126.01,496,1023,Coelum Britannicum (The British Heaven),"Carew, Thomas",masque,Occasional;Nonprofessional,1640,False,,,,,,1023,5126.01,1640,original DEEP row,,1640,1640.,ok,manual,1.0,,confirmed_manual,primary,proposed,,,,1640,OVERRIDE: Carew 1640: group text 'THE DESCRIPTION OF THE SCAENE' + 37 sp = Coelum Britannicum (DEEP 5126.01; 5126.02 is a duplicate row of the same edition 1023)
unit_map-2026-09-08.v16,A17968,A17968,4ffc5258b8dc9224fd2e90bbe65c1f119714e0865c088ebf0fa66e04a0eb9b52,/*/*[2]/*[2],,single,,act_and_scene;epilogue,THE FAVORITE.,793,130121,FINIS.,epilogue:THE EPILOGVE.,"COme, prethee tell me brother, why ar't ſad.","Be pleasd with this ſad Play, hee hath his ends.",A17968,,738,423,917,The Deserving Favorite,"Carlell, Lodowick",tragicomedy,Adult Professional;Professional,1629,False,,,,,,917,738,1629,original DEEP row,,1629,1629.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1629,
unit_map-2026-09-08.v16,A18083,A18083,0fafcf7994f60f32296aed43f6fad8e227c41fa1a7abce2ea64a9130a69eeb59,/*/*[2]/*[2],,single,,scene,Act. 1.,413,67772,Finis Act. 1. || Finis Act. 2. || Finis Act. 3. || Finis Act. 4. || FINIS.,act:Act. 1. | scene:Sce. 1. | scene:Act. 1. | scene:Act. 1.,"THese wicked Ephesian Captives, are most everlasting Tipplers; I charm'd my fleas with'em last night, and left them too I'm sure well to live, and yet they're a","To gaine 'em Slaves, Arsamnes gaines a Friend.",A18083,,942,570,1121,The Royal Slave,"Cartwright, William",tragicomedy,University/Inns of Court;Nonprofessional;Adult Professional;Professional,1639,False,,,,,,1121,942,1639,original DEEP row,,1639,1639.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1639,
unit_map-2026-09-08.v16,A18331,A18331,4450c644bfb7c991ead8937d6596c06cbe5a2f74736f546486973d4cbbc68f22,/*/*[2]/*[2],,single,,act;text,"A COMEDIE, OR TRAGICKE COMEDIE OF CALISTO and MELIBEA.",1262,521153,The end of the first Act. || FINIS.,act:ACTVS. I. | act:ACTVS. II. | act:ACTVS IIJ. | act:ACTVS IIII.,"GALISTO, who was of Linage Noble, of Wit Singular, of Disposition Gentle, of Behauiour Sweete, with many gracefull qualities richly indowed, and of a competent ","why hast thou left me thus in sorrow? why hast thou left me comfortlesse, and all alone, in hâc lachrimarum valle, in this vaile of teares, and shadow of death?",A18331,,763,439,952,The Spanish Bawd (Calisto and Meliboea) (Celestina),"Mabbe, JamesRojas, Fernando de",tragicomedy; literary play,Translation;Nonprofessional;Closet/Unacted,1631,False,,,,,,952,763,1631,original DEEP row,,1631,1631.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1631,
unit_map-2026-09-08.v16,A18400,A18400,8b414a3ada2553844a4b5789ee8d116593d9e815eae27c0117628d11c83b41db,/*/*[2]/*[2],,single,,act,All Fooles.,628,97160,Finis Actus Prima. || Finis Actus secundi. || Finis Actus 3. || FINIS.,"act:Actus primi. | act:Actus secundi, | act:ACTVS III. | act:ACTVS 4.","CAn one selfe cause, in subiects so a like",Horne cannot be kept off with iealousie.,A18400,,407,219,518,All Fools,"Chapman, George",comedy,Boys Professional;Professional,1605,True,,,,,,518,407,1605,original DEEP row,,1605,1605.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1605,
unit_map-2026-09-08.v16,A18402,A18402,5f3520a03aac3c11b0425b2076dd2c696999a9074bcd0055913cfe89076927d7,/*/*[2]/*[2],,single,,text,Song.,486,65927,FINIS.,,"LEaue e a while my Lordes and waite for me,",Plauding our victorie and this happie end.,A18402,,249,146,310,The Blind Beggar of Alexandria (Irus),"Chapman, George",comedy,Adult Professional;Professional,1598,True,,,,,,310,249,1598,original DEEP row,,1598,1598.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1598,
unit_map-2026-09-08.v16,A18403,A18403,a99b59beb95f8f058124f3479b688a2675279052023cef8f9b8681c4c01b028a,/*/*[2]/*[2],,single,,act,Bussy D'Ambois: A TRAGEDIE.,541,104392,Finis Actus primi. || Finis Actus secundi. || Finis Actus terty. || Finis Actus Quarti. || Finis Actus Quinti & vltimi.,act:Bussy D'Ambois: A TRAGEDIE. | act:Actus secundi Scena prima. | act:Actus Tertij Scena Prima. | act:Actus Quarti Scena Prima.,"FOrtune, not Reason, rules the state of things,",Chere with new sparkes of old humanity.,A18403,,472,246,579,Bussy D'Ambois,"Chapman, George",tragedy,Boys Professional;Professional,1607,True,,,,,,579,472,1607,original DEEP row,,1607,1607.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1607,
unit_map-2026-09-08.v16,A18404.1,A18404,1e57f7ce551beae2a0057d45b012137dfda86330d570d74f355417fbbb8feeaf,/*/*[2]/*[2]/*[1]/*,,group_text,,act_and_scene,BYRONS CONSPIRACIE.,295,87148,"FINIS Actus 1. || FINIS. Actus Secundi. || Finis Actus Quinti, & vltimi.",,"I Would not for halfe Sauoy, but haue bound",(With all his counsaile) all conspiracie.,A18404.1,,5069.01,274,647,The Conspiracy of Charles Duke of Byron,"Chapman, George",history,Boys Professional;Professional,1608,False,,,,,,647,5069.01,1608,original DEEP row,,1608,1608.,ok,title,0.609,,confirmed_auto,primary,proposed,,,,1608,
unit_map-2026-09-08.v16,A18404.2,A18404,1e57f7ce551beae2a0057d45b012137dfda86330d570d74f355417fbbb8feeaf,/*/*[2]/*[2]/*[2]/*[2],,group_text,,act_and_scene,THE TRAGEDIE OF Charles Duke of Byron.,388,98867,Finis Actus Secundi. || FINIS.,,"BYron sallue in so tratrous a relaps,",Beare the eternall victory of death.,A18404.2,,5069.02,275,649,The Tragedy of Charles Duke of Byron,"Chapman, George",tragedy,Boys Professional;Professional,1608,False,,,,,,649,5069.02,1608,original DEEP row,,1608,1608.,ok,title,1.0,,confirmed_auto,primary,proposed,,,,1608,
unit_map-2026-09-08.v16,A18407,A18407,6a86687c4f344894b418945202a40c15b3afd99a66d1c13204ade4581224959b,/*/*[2]/*[2],,single,,act;scene,EAST-WARD HOE.,784,126314,,"act:Actus primi, Scena prima. | act:Actus ſecundi. Scena Prima. | act:Actus Tertii. Scaena Prima. | scene:Actus tertii. Scena Secunda.",AND whether with you now? what looſe action are you bound for? come what comrades are you to meete withall? whers the ſupper? whers the ſupper? whers the randeu,"And Security giue her a do wer, which ſhall be all the",A18407,,403,217,514,Eastward Ho,"Chapman, GeorgeJonson, BenMarston, John",comedy,Boys Professional;Professional,1605,False,,,,,,514,403,1605,original DEEP row,,1605,1605.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1605,
unit_map-2026-09-08.v16,A18413,A18413,7541a27232881a444eb4ebfa722e6666f7e00e3c808a00494b2d711bc9fa1cd3,/*/*[2]/*[2],,single,,act,THE GENTLEMAN VSHER.,977,105313,Fini •… Actus Primi. || Finis Actus secundi. || Finis Actus ter •… . || Fiuis Actus Quarti. || FINIS.,"act:ACTVS PRIMVS, | act:ACTVS SECVNDVS | act:ACTVS TERTII | act:ACTVS QVARTI,","HAste nephew, what, a sluggard? Fie for shame, Shal he that was our morning Cock, turn Owle, And locke out day light from his drowsie eies?",And make yee both mirrors of happinesse.,A18413,,419,226,533,The Gentleman Usher (Vincentio and Margaret),"Chapman, George",comedy,Boys Professional;Professional,1606,True,,,,,,533,419,1606,original DEEP row,,1606,1606.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1606,
unit_map-2026-09-08.v16,A18415,A18415,9b05ae236077562d9a3baee39604bb3bdf42ca6517583f6ad8bd6d54f062c765,/*/*[2]/*[2],,single,,act;scene,MAY-DAY.,1020,119057,Finis Actus Primi. || Actus secundi Finis. || Finis Actus Tertij. || Finis Actus Quarti. || Finis Actus Quinti & vltimi.,"act:Actus prima, | scene:Scaena prima. | act:Actus Secundi, | scene:Scaena prima.","WEll done my lusty bloods, Well done. Fit, fit obseruance for this May-morning; Not the May-Moneth alone, they take when it comes; Nor the first weeke of that M",And with round Ecchoes make the welken rore.,A18415,,573,297,695,May Day,"Chapman, George",comedy,Boys Professional;Professional,1611,False,,,,,,695,573,1611,original DEEP row,,1611,1611.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1611,
unit_map-2026-09-08.v16,A18421,A18421,3aba7b5603409041c4b4698132318b89c342c9f855d0221654e8b73cb598b0f4,/*/*[2]/*[2],,single,,act,THE REVENGE OF Bussy D'Ambois. A TRAGEDIE.,618,104844,Finis Actus primi. || Finis Actus secundi. || Finis Actus tertij. || Finis Actus quarti. || FINIS.,act:Actus primi | act:Actus secundi | act:Actus tertij | act:Actus quarti,"TO what will this declining Kingdome turne,",(The house shut vp) the famous D'Ambois Tombe.,A18421,,585,307,710,The Revenge of Bussy D'Ambois,"Chapman, George",tragedy,Boys Professional;Professional,1613,False,,,,,,710,585,1613,original DEEP row,,1613,1613.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1613,
unit_map-2026-09-08.v16,A18423,A18423,78d34dc0ef7f7a47976ea9a33bed84174cc6f5e1c46f7efe9fa9173b062c0419,/*/*[2]/*[2],,single,,scene,TVVO VVISE MEN AND ALL THE REST FOOLES.,790,174046,,act:ACT I. | scene:SCENA I. | scene:ACT. I. | act:ACT. II.,"HOw much wee that haue beene trauailers differ from other kindes of people? So soone as we arriue, we are attended to the Burse or Randevou of Merchants. There ","part is to ray to the guer of wisdome. And so Sir, wishing much pro peritie to your charitable endeavours, I take leaue▪ and the ext way to my poore quiet Cell.",A18423,,675,361,813,Two Wise Men and All the Rest Fools,Anonymous,satire; dialogue,Nonprofessional;Private;University/Inns of Court,1619,False,,,,,,813,675,1619,original DEEP row,,1619,Anno. 1619.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1619,
unit_map-2026-09-08.v16,A18424,A18424,12426681ff8d36c97afdb37f5e16b9341ad1e497d5bcd4b301c03be4955e3a96,/*/*[2]/*[2],,single,,scene,ONELY A IVST MAN IS A FREE MAN.,498,89362,FINIS.,act:Act I. | scene:Scene I. | act:Act II. | scene:Scene I.,NOw will the two Suns of our Romane Heauen,His bones as honor'd as his soule is blest.,A18424,,770,444,958,Caesar and Pompey (The Wars of Caesar and Pompey),"Chapman, George",tragedy,Adult Professional;Professional;Closet/Unacted,1631,False,,,,,,958,770,1631,original DEEP row,,1631,M.DC.XXXI. [1631],ok,tcp_1to1,1.0,,confirmed_auto,primary,alternate_witness_same_edition,alternate_witness_same_edition,"confirmed (Grace, 2026-09-07, on ChatGPT v8 quality evidence): same edition 958 (Two states of the 1631 first issue, title-page press variants); kept, excluded only from the edition-level view - never 'absent' or 'out of scope'",confirmed,1631,
unit_map-2026-09-08.v16,A18425,A18425,fad21ce3a7f590f521abc01801643c7b6cc000e22118dc045e3a1033cd547d86,/*/*[2]/*[2],,single,,act,ONELY A IVST MAN IS A FREE MAN.,497,89426,FINIS.,act:Act I. Scene I. | act:Act II. Scene I. | act:Act III. Scene I. | act:Act IIII Scene I.,NOw will the two Suns of our Romane Heauen,His bones as honor'd as his ſoule is bleſt.,A18425,,769,444,958,Caesar and Pompey (The Wars of Caesar and Pompey),"Chapman, George",tragedy,Adult Professional;Professional;Closet/Unacted,1631,False,,,,,,958,769,1631,original DEEP row,,1631,M.DC.XXXI. [1631],ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,representative_proposed,"confirmed (Grace, 2026-09-07, on ChatGPT v8 quality evidence): Among complete transcriptions of the same edition, prefer the one with fewer recorded unreadable passages (gap/unclear events in body): representative 39 vs alternate 137. Lowest DEEP record id is only the reproducible tie-break when quality is indistinguishable. Alternate XML, variants and issue/state information are preserved; witnesses are never blended.",confirmed,1631,
unit_map-2026-09-08.v16,A18426,A18426,85a05ec715f02fdde9dd9220a3e0ef9d2ab4e69096a2254d56716d8a68cff8ae,/*/*[2]/*[2],,single,,scene,The VViddowes Teares. A COMEDIE.,883,114641,Finis Actus Primi. || Finis Actus Secundi. || Finis Actus Teriij. || Finis Actus Quarti. || FINIS.,act:Actus Primi. | scene:Scoena Prima. | act:Actus Secundi. | scene:Scoena Prima.,"THow blinde imperfect Goddesse, that delights",And thinke you haue the only constant Wife.,A18426,,577,301,699,The Widow's Tears,"Chapman, George",comedy,Boys Professional;Professional,1612,False,,,,,,699,577,1612,original DEEP row,,1612,1612.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1612,
unit_map-2026-09-08.v16,A18427,A18427,9717618166328d7190fede26368c51d53d3c107e3b51ce62426416461b58dd28,/*/*[2]/*[2],,single,,act,THE BALL.,1105,89585,FINIS.,act:Actus Primus. | act:Actus Secundus. | act:Actus Tertius. | act:Actus Quartus.,"WHether so fast Sr. Marmaduke, a word.","Renew our Revells, and toth' Ball agen.",A18427,,911,549,1095,The Ball,"Shirley, James",comedy,Adult Professional;Professional,1639,False,,,,,,1095,911,1639,original DEEP row,,1639,1639.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1639,
unit_map-2026-09-08.v16,A18463,A18463,d3d80a7b5ccd3af1e18ec6f23734c25aab02c6745339daa7906b243091175f14,/*/*[2]/*[2],,single,,epigram;panegyric;text,"The entertainement of the High and Mighty Monarch, Prince CHARLES, King of great Brittaine, France and Ireland, into his",0,37540,FINIS.,,"WITHOVT the Gate which is towards the West, where the streete ascendeth to Heroites Hospitall, did an Arch arise of height .... of breadth .... square with the ",Shall shew on earth how much thou wast respected.,A18463,,825,487,1011,The Royal Entry of King Charles I into Edinburgh (The Entertainment at Edinburgh),"Drummond, WilliamAdamson, JohnCrawford, Thomas",entertainment; royal entertainment or entry,Occasional;Nonprofessional,1633,False,,,,,,1011,825,1633,original DEEP row,,1633,1633.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1633,
unit_map-2026-09-08.v16,A18589,A18589,3b7e4b6a59f96013b0b02115a3c02473c744596d2026caa1c5ad5cb9b8e3a33e,/*/*[2]/*[2],,single,,triumph,CHESTERS TRIVMPH IN HONOVR OF HER PRINCE.,34,19022,ROBERT AMERIE. || FINIS.,,"FRom blisfull Bowres of faire Elizian fields,","Desires but Loue, and competent regard.",A18589,,559,288,679,Chester's Triumph (St George's Day Entertainment),"Amory, RobertDavies, Richard",civic play; pageant,Occasional;Nonprofessional,1610,False,,,,,,679,559,1610,original DEEP row,,1610,1610.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1610,
unit_map-2026-09-08.v16,A18596,A18596,6ccf6836465a668b1f275d2b4710377b40630029035696daa9ee6689a4f71dc6,/*/*[2]/*[2],,single,,act,The Tragedy of Hoffman.,701,103320,FINIS.,act:Actus secundus. | act:Actus tertus. | act:Actus quartus. | act:Actus quintus.,HEnce Clouds of melancholy,"Reward, and punish true desert with scorned death.",A18596,,761,438,951,"Hoffman, or A Revenge for a Father","Chettle, Henry",tragedy,Adult Professional;Professional,1631,False,,,,,,951,761,1631,original DEEP row,,1631,1631.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1631,
unit_map-2026-09-08.v16,A18729,A18729,54be33ea091a4e8a85b331a4231c2af9de574d6805d7e8f2298057bf8ec509d5,/*/*[2]/*[2],,single,,entertainment;list_of_knights;part;poem;section;subsection;summary_of_royal_Progress,"¶The entertaynemente of the Queenes Maiestie into Suffolke, and Norffolke.",31,86719,FINIS || ꝙ Tho. Churchyard. || FINIS. || Thomas Churchyarde.,part:The Song on Saturday at hir Highnesse en | part:The Boyes speech at Maister Peckes dore. | part:Mondayes Deuice. | part:Mercuries speech.,"TO wright of the receiuing of hir highnesse into Suffolke and Norffolke in euery poynte, as matter may moue me, woulde conteyne a great time, in making a iust r","in another worke this may come in question, I will more largely deale therwith among the discourses of warre. And so for this presents I trouble you no further.",A18729,,106,76,128,The Entertainment in Suffolk and Norfolk (Royal Entry of Queen Elizabeth into Norwich),"Churchyard, Thomas",entertainment; royal entertainment or entry,Occasional;Nonprofessional,1578,False,,,,,,128,106,1578,original DEEP row,,1578,[1578],ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1578,
unit_map-2026-09-08.v16,A19182,A19182,c5edcbbab3c061a7849a2099e3d57f341b2a9a48eb5e2a33b9e0d0c1d77642dc,/*/*[2]/*[2],,single,,epilogue;scene;song,THE CONTENTION betweene Liberalitie and Prodigalitie.,459,50682,FINIS.,scene:SCENE I. | scene:SCENE II. | scene:SCENE III. | scene:SCENE IIII.,"IN words, to make description of my name,","With feare and loue, your Grace to reuerence still.",A19182,,334,190,433,The Contention between Liberality and Prodigality,Anonymous,moral,Boys Professional;Professional,1602,False,,,,,,433,334,1602,original DEEP row,,1602,1602.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1602,
unit_map-2026-09-08.v16,A19183,A19183,9f2ab4945e4d50b01fe04914032baa4867231a93e93be9c19d5b9aa4f400f561,/*/*[2]/*[2],,single,,play,"A pleasant conceited Comedie, wherein is shewed how a man may chuse a good Wife from a bad.",747,107367,FINIS.,,"I Tell you true Sir, but to euery man",No beauties like the beautie of the minde.,A19183,,335,191,434,How a Man May Choose a Good Wife from a Bad,Anonymous,comedy,Adult Professional;Professional,1602,False,,,,,,434,335,1602,original DEEP row,,1602,1602.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1602,
unit_map-2026-09-08.v16,A19260,A19260,1ced7c99973861ba55b72e28e3bbbed9a62a9bcd41f661d8736e28f79ce72e00,/*/*[2]/*[2],,single,,text,Greenes Tu Quoque.,1210,118663,"Your continuall close friend, Nan Tickle-man. || FINIS.",,"WHat lacke you sir? faire stuffes, or veluets?",If you but please to like of Greenes Tu quoque.,A19260,,611,323,732,"Greene's Tu Quoque, or The City Gallant","Cooke, John",comedy,Adult Professional;Professional,1614,False,,,,,,732,611,1614,original DEEP row,,1614,1614.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1614,
unit_map-2026-09-08.v16,A19346,A19346,50dd43893eb7781604142aac27c0b7f2c9172651270178768d16e5c1f757c7ea,/*/*[2]/*[2],,single,,scene,A Tragicomedy.,350,69115,FINIS.,scene:ACT I. SCENE I. | scene:SCENE II. | scene:SCENE III. | scene:SCENE IV.,MOngſt all the youthfull lovers which adore,"Let time o're come, thy valour, and thy King.",A19346,,878,525,1059,1 The Cid (The Valiant Cid),"Rutter, JosephCorneille, Pierre",not in BritDrama,Boys Professional;Professional;Translation,1637,False,,,,,,1059,878,1637,original DEEP row,,1637,1637.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1637,
